transaction_id,amount,transaction_type,channel,time_of_day_hour,account_age_days,daily_transaction_count,failed_login_attempts,distance_from_home_km,is_foreign_transaction,is_fraud
TXN-12944,95.21,Debit,Mobile_App,10,151,5,0,2.6,0,0
TXN-12945,3927.27,Payment,Mobile_App,10,110,5,2,1836.0,0,1
TXN-12946,75.54,Transfer,Web_Browser,13,157,2,0,0.3,0,0
TXN-12947,40.47,Transfer,Web_Browser,9,256,5,0,0.3,0,0
TXN-12948,87.99,Transfer,ATM,19,168,4,1,23.6,0,0
TXN-12949,53.94,Purchase,Mobile_App,6,92,2,0,2.8,1,0
TXN-12950,91.77,Debit,ATM,12,430,3,0,37.7,0,0
TXN-12951,21.94,Cash_Out,Mobile_App,18,228,6,0,8.3,0,0
TXN-12952,162.37,Debit,Web_Browser,15,22,5,0,1411.4,0,0
TXN-12953,144.37,Transfer,Mobile_App,10,138,3,0,8.1,0,0
TXN-12954,40.49,Purchase,POS_Terminal,12,649,3,0,11.3,0,0
TXN-12955,31.06,Cash_Out,Web_Browser,16,423,2,0,5.7,0,0
TXN-12956,15.43,Debit,Web_Browser,21,118,5,0,16.1,0,0
TXN-12957,17.04,Purchase,POS_Terminal,19,836,4,0,5.7,0,0
TXN-12958,36.9,Payment,Mobile_App,11,24,4,0,3.8,0,0
TXN-12959,63.69,Debit,Mobile_App,23,976,4,0,1635.8,0,0
TXN-12960,66.78,Payment,POS_Terminal,0,85,4,0,0.9,0,0
TXN-12961,311.96,Payment,Mobile_App,2,3,4,1,5.5,0,0
TXN-12962,32.72,Payment,Mobile_App,18,171,1,0,20.0,0,0
TXN-12963,29.63,Purchase,Mobile_App,8,134,2,0,3.5,0,0
TXN-12964,49.74,Purchase,Web_Browser,5,233,2,0,5.3,0,0
TXN-12965,21.84,Debit,Mobile_App,9,479,7,0,35.3,0,0
TXN-12966,251.97,Debit,Mobile_App,12,555,3,1,15.3,0,0
TXN-12967,327.91,Cash_Out,Mobile_App,16,154,3,1,37.8,1,0
TXN-12968,120.57,Purchase,Mobile_App,15,169,2,1,36.3,0,0
TXN-12969,138.48,Transfer,POS_Terminal,9,49,5,0,1.0,0,0
TXN-12970,46.45,Transfer,ATM,13,15,6,0,46.5,0,0
TXN-12971,107.0,Payment,Web_Browser,20,308,9,0,0.8,1,0
TXN-12972,190.25,Debit,Mobile_App,18,20,1,0,39.0,0,0
TXN-12973,39.59,Debit,ATM,10,398,3,1,11.9,0,0
TXN-12974,228.78,Transfer,Web_Browser,22,233,2,1,11.4,0,0
TXN-12975,53.31,Payment,Mobile_App,16,67,4,0,1864.8,0,0
TXN-12976,49.49,Debit,ATM,5,233,3,0,31.7,0,0
TXN-12977,1212.53,Payment,POS_Terminal,3,61,3,0,14.4,0,1
TXN-12978,68.08,Debit,Web_Browser,8,174,5,0,8.3,0,0
TXN-12979,167.35,Purchase,Web_Browser,16,483,7,0,1.8,0,0
TXN-12980,5.7,Transfer,Mobile_App,8,186,3,2,23.4,0,0
TXN-12981,76.95,Payment,Mobile_App,13,49,1,1,2.1,0,0
TXN-12982,112.83,Debit,Web_Browser,6,387,5,0,1753.8,0,1
TXN-12983,61.51,Debit,Mobile_App,20,63,4,0,11.3,1,0
TXN-12984,7.63,Transfer,Mobile_App,11,403,2,0,7.3,0,0
TXN-12985,14.03,Purchase,POS_Terminal,19,196,4,0,419.2,0,0
TXN-12986,50.4,Payment,POS_Terminal,20,182,6,0,22.2,0,0
TXN-12987,10.25,Transfer,Mobile_App,0,573,3,0,42.5,0,0
TXN-12988,800.48,Debit,POS_Terminal,12,370,4,1,4.6,0,0
TXN-12989,199.88,Purchase,POS_Terminal,2,11,2,0,44.1,0,1
TXN-12990,2030.09,Payment,Web_Browser,19,106,4,0,48.6,1,1
TXN-12991,130.75,Debit,Mobile_App,13,615,4,0,25.2,0,0
TXN-12992,7895.72,Cash_Out,Mobile_App,6,6,2,2,32.0,0,1
TXN-12993,37.99,Transfer,Mobile_App,7,237,5,1,17.7,0,0
TXN-12994,145.9,Payment,Mobile_App,11,391,3,2,0.6,0,1
TXN-12995,6.78,Purchase,Mobile_App,20,292,7,0,12.8,0,0
TXN-12996,38.79,Payment,Mobile_App,16,429,2,0,20.6,0,0
TXN-12997,32.38,Payment,Mobile_App,19,389,5,2,42.6,0,0
TXN-12998,329.47,Payment,ATM,11,354,4,0,12.7,0,0
TXN-12999,20.9,Purchase,Mobile_App,4,518,3,0,23.7,0,0
TXN-13000,108.35,Cash_Out,Web_Browser,21,312,4,0,18.3,1,0
TXN-13001,27.45,Debit,Web_Browser,1,155,4,0,4.9,0,0
TXN-13002,158.02,Payment,Mobile_App,20,192,3,1,2.5,1,0
TXN-13003,35.46,Cash_Out,ATM,11,379,5,0,20.8,0,0
TXN-13004,6174.67,Cash_Out,Web_Browser,1,627,1,0,4.0,0,1
TXN-13005,52.99,Debit,Mobile_App,16,96,1,1,4.2,0,1
TXN-13006,126.96,Purchase,POS_Terminal,21,126,5,0,15.5,0,0
TXN-13007,92.09,Payment,Mobile_App,21,801,3,0,23.3,0,0
TXN-13008,12.27,Cash_Out,Web_Browser,8,260,3,0,13.1,0,0
TXN-13009,11.04,Payment,Mobile_App,8,60,4,0,32.4,1,0
TXN-13010,28.69,Transfer,POS_Terminal,14,327,3,0,3.6,0,0
TXN-13011,20.39,Payment,Mobile_App,15,1406,5,0,4.4,0,0
TXN-13012,22.15,Payment,Web_Browser,16,521,3,0,15.2,0,0
TXN-13013,34.42,Transfer,Mobile_App,8,411,3,1,26.5,0,0
TXN-13014,98.68,Cash_Out,Web_Browser,21,70,5,0,11.6,0,0
TXN-13015,41.42,Payment,POS_Terminal,15,627,4,1,0.2,0,0
TXN-13016,16.7,Debit,Mobile_App,18,224,3,0,16.9,0,0
TXN-13017,21.82,Transfer,Web_Browser,13,661,4,0,25.2,0,1
TXN-13018,7143.49,Payment,Mobile_App,12,121,2,0,4.9,1,1
TXN-13019,48.85,Debit,POS_Terminal,21,20,6,0,0.8,0,0
TXN-13020,26.79,Payment,Mobile_App,14,194,3,0,10.9,0,0
TXN-13021,102.67,Transfer,POS_Terminal,19,95,1,0,0.6,0,0
TXN-13022,122.37,Cash_Out,POS_Terminal,21,377,8,3,8.1,0,1
TXN-13023,117.4,Payment,Mobile_App,15,945,5,0,0.3,0,0
TXN-13024,49.35,Payment,Mobile_App,14,353,2,0,3.8,0,0
TXN-13025,22.2,Transfer,Mobile_App,0,654,6,0,7.4,0,0
TXN-13026,43.58,Purchase,POS_Terminal,4,182,1,0,1.8,0,0
TXN-13027,26.85,Cash_Out,Mobile_App,9,444,5,0,1.8,0,0
TXN-13028,5.0,Cash_Out,Web_Browser,8,556,5,0,26.3,0,0
TXN-13029,43.12,Cash_Out,POS_Terminal,9,373,3,0,0.6,0,0
TXN-13030,6.37,Payment,Mobile_App,10,213,6,0,17.5,0,0
TXN-13031,7957.59,Transfer,Web_Browser,11,295,3,0,2000.0,0,1
TXN-13032,30.48,Debit,Mobile_App,12,362,4,0,2.1,0,0
TXN-13033,255.87,Payment,Mobile_App,7,88,4,0,3.3,0,0
TXN-13034,16.68,Payment,POS_Terminal,4,498,3,0,15.4,0,1
TXN-13035,68.94,Payment,Mobile_App,15,901,5,0,5.7,0,0
TXN-13036,39.81,Transfer,Mobile_App,13,188,1,0,9.7,0,0
TXN-13037,86.55,Purchase,POS_Terminal,12,363,3,0,27.1,0,0
TXN-13038,28.13,Payment,Mobile_App,15,401,4,0,2.2,0,0
TXN-13039,11.26,Transfer,ATM,18,326,3,0,14.5,0,0
TXN-13040,60.77,Payment,ATM,12,238,1,1,42.8,0,0
TXN-13041,4909.49,Purchase,Mobile_App,15,641,2,0,0.9,1,1
TXN-13042,65.88,Payment,Mobile_App,21,179,3,0,0.9,1,0
TXN-13043,40.45,Transfer,Web_Browser,18,19,3,0,12.1,0,0
TXN-13044,38.25,Debit,Mobile_App,12,559,3,2,48.3,0,0
TXN-13045,122.04,Debit,Mobile_App,15,337,3,2,3.7,0,0
TXN-13046,111.33,Transfer,Web_Browser,8,568,4,0,6.0,0,0
TXN-13047,24.43,Payment,Mobile_App,14,45,2,0,1.6,0,0
TXN-13048,47.07,Transfer,POS_Terminal,22,10,3,0,6.7,0,0
TXN-13049,16.41,Payment,Mobile_App,13,818,3,0,0.7,0,0
TXN-13050,96.34,Payment,Mobile_App,20,48,4,0,7.4,1,0
TXN-13051,7291.54,Transfer,Mobile_App,12,498,2,0,1603.1,0,1
TXN-13052,224.92,Payment,ATM,23,520,6,0,55.3,0,0
TXN-13053,114.07,Payment,Web_Browser,14,371,1,0,25.6,0,0
TXN-13054,65.28,Cash_Out,POS_Terminal,4,43,4,0,25.9,0,0
TXN-13055,720.1,Purchase,Mobile_App,14,331,5,1,3.9,0,0
TXN-13056,77.27,Cash_Out,Mobile_App,10,660,1,0,1.4,0,0
TXN-13057,95.18,Payment,Mobile_App,3,167,5,0,13.9,0,0
TXN-13058,8.93,Payment,Mobile_App,18,161,4,0,11.0,0,0
TXN-13059,123.0,Purchase,Web_Browser,10,176,4,0,1844.2,0,0
TXN-13060,611.94,Payment,Web_Browser,17,26,3,1,1.7,1,0
TXN-13061,72.71,Payment,Mobile_App,10,668,3,0,10.2,1,0
TXN-13062,119.57,Cash_Out,ATM,8,611,5,0,2.4,0,0
TXN-13063,5428.94,Cash_Out,Mobile_App,21,1500,5,0,8.2,0,1
TXN-13064,331.01,Cash_Out,ATM,11,264,1,0,1.0,0,0
TXN-13065,100.42,Payment,Mobile_App,14,418,3,0,29.2,0,0
TXN-13066,11.22,Payment,Mobile_App,15,68,6,0,0.2,0,0
TXN-13067,68.65,Purchase,Mobile_App,14,331,3,0,801.5,0,0
TXN-13068,118.75,Payment,Mobile_App,20,315,4,0,29.8,0,0
TXN-13069,109.68,Cash_Out,Web_Browser,15,695,2,0,21.0,0,0
TXN-13070,46.88,Debit,Mobile_App,12,533,3,0,60.7,0,0
TXN-13071,37.8,Cash_Out,Mobile_App,18,837,1,0,0.8,0,0
TXN-13072,2760.91,Payment,Web_Browser,8,610,4,0,15.4,0,1
TXN-13073,47.03,Payment,Web_Browser,14,610,5,0,28.4,0,0
TXN-13074,62.25,Cash_Out,POS_Terminal,20,20,2,2,2.0,0,1
TXN-13075,93.9,Purchase,Mobile_App,15,562,2,0,13.2,0,0
TXN-13076,79.51,Purchase,Web_Browser,18,281,4,0,7.5,0,0
TXN-13077,35.45,Payment,Web_Browser,15,144,3,0,8.6,0,0
TXN-13078,16.63,Payment,Mobile_App,18,18,3,0,36.5,0,0
TXN-13079,79.7,Purchase,Mobile_App,20,340,3,0,11.6,0,0
TXN-13080,40.87,Debit,Mobile_App,10,120,4,0,1.5,0,0
TXN-13081,272.42,Purchase,Mobile_App,8,190,3,0,41.5,0,0
TXN-13082,135.93,Payment,Mobile_App,13,344,3,0,3.1,0,0
TXN-13083,76.78,Cash_Out,Mobile_App,16,729,4,0,33.5,0,0
TXN-13084,25.65,Debit,Web_Browser,9,524,3,0,53.1,0,0
TXN-13085,7154.92,Cash_Out,Web_Browser,0,180,4,1,31.5,0,1
TXN-13086,54.73,Transfer,ATM,11,148,4,0,17.0,0,0
TXN-13087,63.19,Payment,Web_Browser,21,83,3,0,20.4,0,0
TXN-13088,9.61,Cash_Out,Mobile_App,16,140,3,0,18.1,0,0
TXN-13089,87.67,Payment,POS_Terminal,12,36,5,0,9.3,0,0
TXN-13090,57.36,Transfer,POS_Terminal,8,1064,3,0,4.8,0,0
TXN-13091,5.0,Purchase,Mobile_App,11,256,4,0,5.0,0,0
TXN-13092,23.2,Transfer,Web_Browser,8,42,3,0,19.7,0,0
TXN-13093,24.79,Debit,ATM,7,131,4,0,14.8,0,0
TXN-13094,16.12,Payment,Web_Browser,19,238,7,0,13.2,1,0
TXN-13095,80.44,Cash_Out,ATM,23,229,5,0,15.9,0,0
TXN-13096,326.44,Purchase,Mobile_App,8,11,3,0,22.4,0,0
TXN-13097,86.8,Payment,Mobile_App,5,904,3,0,20.7,0,0
TXN-13098,102.74,Payment,Mobile_App,11,97,3,0,1.7,0,0
TXN-13099,25.13,Transfer,Web_Browser,12,5,3,0,6.8,0,0
TXN-13100,90.89,Payment,POS_Terminal,9,24,1,0,709.3,1,0
TXN-13101,45.45,Debit,ATM,10,261,2,0,11.6,0,0
TXN-13102,54.64,Purchase,Mobile_App,9,45,4,0,2100.0,0,1
TXN-13103,29.86,Transfer,Mobile_App,17,13,3,0,21.6,0,0
TXN-13104,11.27,Payment,POS_Terminal,16,144,2,0,1.7,0,0
TXN-13105,136.95,Transfer,Web_Browser,15,293,1,0,4.7,0,0
TXN-13106,64.16,Debit,Mobile_App,11,36,1,0,22.9,0,0
TXN-13107,43.42,Payment,Mobile_App,19,113,3,0,0.8,0,0
TXN-13108,338.84,Cash_Out,Web_Browser,21,163,2,0,16.2,0,0
TXN-13109,20.16,Cash_Out,POS_Terminal,8,53,5,0,38.8,0,0
TXN-13110,103.57,Cash_Out,Mobile_App,9,212,3,0,14.4,0,0
TXN-13111,425.41,Payment,Mobile_App,13,27,6,0,18.7,0,0
TXN-13112,83.0,Debit,ATM,6,15,2,0,23.6,0,0
TXN-13113,17.11,Payment,Web_Browser,12,221,7,0,3.8,0,0
TXN-13114,145.24,Payment,Mobile_App,14,86,5,0,13.0,0,0
TXN-13115,31.64,Purchase,Mobile_App,13,31,4,0,1097.9,0,0
TXN-13116,29.54,Debit,Web_Browser,11,166,5,0,4.3,0,0
TXN-13117,22.14,Payment,Mobile_App,13,741,2,0,3.2,0,0
TXN-13118,278.21,Payment,Mobile_App,21,387,4,0,13.2,0,0
TXN-13119,36.42,Payment,Web_Browser,9,508,3,0,23.7,0,0
TXN-13120,21.76,Payment,Mobile_App,15,617,5,0,31.3,1,1
TXN-13121,189.96,Payment,Web_Browser,4,1080,7,0,8.4,0,0
TXN-13122,11.16,Payment,Mobile_App,5,433,6,1,1523.3,0,0
TXN-13123,58.22,Transfer,Web_Browser,14,282,3,0,17.4,0,0
TXN-13124,27.66,Debit,Mobile_App,7,137,3,2,22.7,0,1
TXN-13125,100.11,Cash_Out,Mobile_App,2,61,6,1,4.4,0,0
TXN-13126,35.75,Cash_Out,Mobile_App,8,349,2,1,5.3,0,0
TXN-13127,8137.34,Payment,ATM,14,1500,2,1,11.4,0,1
TXN-13128,5635.77,Purchase,POS_Terminal,16,189,4,0,8.8,1,1
TXN-13129,34.5,Debit,Mobile_App,9,386,3,0,18.4,1,0
TXN-13130,126.71,Debit,POS_Terminal,15,206,7,0,10.5,0,0
TXN-13131,58.38,Debit,Web_Browser,8,170,3,0,1.8,0,0
TXN-13132,464.73,Purchase,ATM,15,159,2,0,2.7,0,0
TXN-13133,31.29,Transfer,Mobile_App,12,211,3,1,1468.7,0,1
TXN-13134,176.38,Payment,Web_Browser,15,138,2,0,3.9,0,0
TXN-13135,38.47,Cash_Out,Mobile_App,23,415,5,0,0.8,0,0
TXN-13136,48.37,Debit,Mobile_App,20,623,5,0,19.7,0,0
TXN-13137,116.3,Debit,ATM,0,644,2,0,17.3,0,0
TXN-13138,21.29,Transfer,Web_Browser,19,78,2,0,13.7,0,0
TXN-13139,179.22,Payment,Mobile_App,5,679,3,0,10.5,0,1
TXN-13140,4250.37,Transfer,Mobile_App,21,126,9,1,52.4,0,1
TXN-13141,120.46,Purchase,Web_Browser,10,112,2,0,1.9,0,0
TXN-13142,139.18,Cash_Out,Web_Browser,11,390,4,0,10.7,0,0
TXN-13143,97.38,Transfer,Mobile_App,6,110,4,0,12.5,0,0
TXN-13144,107.8,Payment,ATM,7,17,2,1,0.3,0,0
TXN-13145,203.64,Transfer,Mobile_App,16,141,1,0,8.0,0,0
TXN-13146,54.91,Purchase,Mobile_App,20,384,2,0,22.9,0,0
TXN-13147,45.66,Cash_Out,ATM,15,119,3,2,9.6,0,1
TXN-13148,88.58,Debit,Mobile_App,16,298,3,0,31.2,0,0
TXN-13149,60.34,Transfer,Mobile_App,17,324,6,0,15.5,0,0
TXN-13150,139.14,Cash_Out,Web_Browser,10,397,6,0,21.8,0,0
TXN-13151,352.57,Payment,POS_Terminal,4,683,4,0,24.5,0,1
TXN-13152,21.2,Debit,Mobile_App,0,170,5,1,17.5,0,0
TXN-13153,60.23,Transfer,ATM,11,55,5,0,20.8,0,0
TXN-13154,18.85,Transfer,POS_Terminal,9,116,1,1,17.8,0,0
TXN-13155,6104.15,Cash_Out,Mobile_App,5,170,3,0,12.0,0,1
TXN-13156,47.06,Purchase,Web_Browser,8,376,4,0,12.5,1,0
TXN-13157,36.97,Payment,Mobile_App,7,4,4,0,3.2,0,0
TXN-13158,134.92,Debit,Mobile_App,20,114,5,0,26.4,0,0
TXN-13159,78.16,Payment,POS_Terminal,7,455,4,0,5.6,0,0
TXN-13160,29.97,Transfer,ATM,13,334,4,0,11.5,0,0
TXN-13161,135.17,Payment,Mobile_App,14,395,3,0,4.3,0,0
TXN-13162,48.71,Payment,Mobile_App,14,502,4,1,17.9,0,0
TXN-13163,32.07,Transfer,Mobile_App,7,459,4,0,55.4,0,1
TXN-13164,19.72,Payment,Mobile_App,10,344,3,0,1545.9,0,0
TXN-13165,12.61,Transfer,Mobile_App,5,174,4,0,14.5,0,0
TXN-13166,34.3,Purchase,Mobile_App,12,1234,4,0,12.6,0,0
TXN-13167,57.89,Payment,Web_Browser,8,253,4,0,10.1,0,0
TXN-13168,138.06,Debit,Mobile_App,14,68,2,0,359.9,0,0
TXN-13169,7.07,Transfer,Mobile_App,16,104,5,2,6.4,0,0
TXN-13170,352.11,Cash_Out,POS_Terminal,13,355,6,1,7.8,0,0
TXN-13171,25.29,Payment,POS_Terminal,12,777,4,0,43.4,0,0
TXN-13172,37.13,Payment,Mobile_App,11,60,5,1,8.3,0,0
TXN-13173,38.49,Payment,Mobile_App,18,26,7,0,13.2,0,0
TXN-13174,29.04,Payment,Web_Browser,9,640,1,1,38.3,0,0
TXN-13175,40.26,Payment,Mobile_App,16,741,5,0,11.0,0,0
TXN-13176,43.02,Cash_Out,Mobile_App,17,98,7,0,4.3,0,0
TXN-13177,46.89,Purchase,Web_Browser,12,143,2,3,7.2,0,0
TXN-13178,266.47,Debit,Mobile_App,10,324,4,0,7.1,0,0
TXN-13179,26.18,Cash_Out,Mobile_App,13,121,4,0,18.8,0,0
TXN-13180,341.67,Payment,Mobile_App,6,630,2,0,895.7,0,0
TXN-13181,94.18,Payment,Mobile_App,4,35,3,0,19.7,0,0
TXN-13182,11.56,Payment,Mobile_App,7,12,1,0,33.0,0,0
TXN-13183,23.78,Payment,ATM,8,71,1,0,6.1,0,0
TXN-13184,21.11,Transfer,Mobile_App,13,102,1,4,2.2,0,0
TXN-13185,53.39,Transfer,Mobile_App,18,36,3,0,15.3,0,0
TXN-13186,204.31,Transfer,Mobile_App,9,21,6,0,6.7,0,1
TXN-13187,123.24,Transfer,ATM,20,423,4,0,11.5,0,0
TXN-13188,19.74,Debit,Web_Browser,21,54,4,0,352.9,0,1
TXN-13189,184.01,Debit,Mobile_App,21,736,3,0,7.9,1,0
TXN-13190,19.24,Payment,POS_Terminal,18,138,4,1,38.8,0,0
TXN-13191,22.38,Purchase,Mobile_App,11,334,1,0,7.7,0,0
TXN-13192,155.85,Purchase,Mobile_App,6,77,6,0,5.5,0,0
TXN-13193,152.61,Payment,Mobile_App,14,83,2,0,32.5,0,0
TXN-13194,123.35,Transfer,Mobile_App,14,257,1,1,2.2,0,0
TXN-13195,5371.64,Transfer,Mobile_App,18,247,7,0,1304.4,0,1
TXN-13196,50.66,Purchase,Web_Browser,23,440,7,0,41.2,0,0
TXN-13197,16.93,Purchase,Mobile_App,13,426,3,1,3.5,0,0
TXN-13198,7023.62,Payment,Web_Browser,11,334,3,0,2.4,1,1
TXN-13199,27.84,Transfer,Mobile_App,8,179,2,1,11.5,0,0
TXN-13200,45.68,Cash_Out,Mobile_App,0,664,1,1,0.7,0,0
TXN-13201,541.84,Transfer,Mobile_App,13,293,3,0,14.5,0,0
TXN-13202,75.45,Payment,ATM,14,1388,3,0,9.0,0,0
TXN-13203,18.02,Purchase,Mobile_App,18,514,3,0,15.3,0,0
TXN-13204,189.28,Cash_Out,Web_Browser,13,14,3,3,5.0,0,0
TXN-13205,209.1,Debit,Mobile_App,20,116,5,0,35.4,0,0
TXN-13206,229.18,Purchase,Mobile_App,15,255,3,0,4.7,0,0
TXN-13207,33.9,Debit,Mobile_App,18,384,1,0,15.2,1,0
TXN-13208,48.85,Transfer,Mobile_App,8,240,3,0,43.5,0,0
TXN-13209,15.46,Cash_Out,Mobile_App,18,463,4,0,2274.8,0,0
TXN-13210,259.64,Payment,Mobile_App,15,100,4,0,2.6,0,0
TXN-13211,7563.3,Cash_Out,POS_Terminal,8,61,2,0,1.1,0,1
TXN-13212,13.87,Payment,Mobile_App,8,17,2,0,49.5,0,0
TXN-13213,285.35,Cash_Out,Web_Browser,20,256,3,0,21.6,1,0
TXN-13214,2421.06,Payment,Mobile_App,3,351,2,0,1095.1,1,1
TXN-13215,36.8,Payment,Web_Browser,12,119,3,0,18.0,0,0
TXN-13216,19.17,Payment,Web_Browser,10,286,1,0,6.3,0,0
TXN-13217,16.33,Payment,Mobile_App,15,17,3,0,2.0,0,0
TXN-13218,80.61,Debit,Mobile_App,18,32,5,0,39.7,0,0
TXN-13219,27.21,Debit,Web_Browser,11,363,2,0,10.1,0,0
TXN-13220,11.88,Transfer,POS_Terminal,12,138,4,0,7.6,0,0
TXN-13221,147.08,Payment,Mobile_App,22,334,7,2,12.9,0,0
TXN-13222,90.3,Payment,Mobile_App,17,535,4,0,1.7,0,0
TXN-13223,326.31,Payment,POS_Terminal,19,575,4,1,5.5,0,0
TXN-13224,37.61,Payment,Mobile_App,12,57,5,0,1999.6,0,0
TXN-13225,56.83,Purchase,Web_Browser,9,200,1,0,860.7,0,0
TXN-13226,67.46,Payment,Mobile_App,12,398,2,0,2.2,0,0
TXN-13227,62.77,Transfer,Mobile_App,16,447,2,0,2169.4,0,0
TXN-13228,70.19,Payment,Web_Browser,7,461,2,0,14.7,0,0
TXN-13229,39.61,Payment,Web_Browser,10,78,5,0,3.1,0,0
TXN-13230,9.0,Transfer,Mobile_App,4,65,4,0,0.5,0,0
TXN-13231,72.82,Cash_Out,Mobile_App,12,268,5,0,47.7,0,0
TXN-13232,97.04,Payment,POS_Terminal,18,406,4,0,0.4,0,0
TXN-13233,39.0,Payment,Web_Browser,2,116,1,0,0.0,0,0
TXN-13234,656.01,Transfer,Mobile_App,15,34,2,0,5.9,0,1
TXN-13235,33.88,Payment,Web_Browser,20,379,2,0,3.8,0,0
TXN-13236,29.21,Payment,Web_Browser,9,107,4,0,12.8,0,0
TXN-13237,85.1,Purchase,POS_Terminal,16,55,2,0,33.7,1,0
TXN-13238,69.06,Cash_Out,Web_Browser,21,48,4,0,9.8,0,0
TXN-13239,11.31,Cash_Out,Mobile_App,21,114,3,0,22.3,0,1
TXN-13240,4079.23,Transfer,Web_Browser,9,270,5,0,36.0,1,1
TXN-13241,34.59,Transfer,Web_Browser,7,134,2,0,3.1,0,0
TXN-13242,3828.22,Transfer,Mobile_App,8,7,2,4,10.1,0,1
TXN-13243,4164.48,Cash_Out,Mobile_App,16,31,2,3,15.4,0,1
TXN-13244,43.16,Debit,Mobile_App,16,103,6,0,6.0,0,0
TXN-13245,195.37,Payment,Web_Browser,15,324,4,0,20.2,0,0
TXN-13246,31.54,Transfer,Mobile_App,11,32,5,0,18.3,1,0
TXN-13247,14.36,Transfer,Web_Browser,8,247,6,0,8.2,0,0
TXN-13248,13.97,Purchase,ATM,14,39,4,0,1.4,0,0
TXN-13249,69.59,Cash_Out,POS_Terminal,13,72,2,0,0.2,0,0
TXN-13250,337.1,Transfer,ATM,16,57,3,0,6.9,0,0
TXN-13251,47.34,Payment,ATM,12,21,5,1,1.3,0,0
TXN-13252,116.73,Cash_Out,Mobile_App,11,334,2,1,22.8,0,0
TXN-13253,74.55,Payment,Web_Browser,10,187,7,3,6.1,0,0
TXN-13254,36.13,Payment,Mobile_App,9,534,6,0,16.5,0,0
TXN-13255,10.41,Payment,POS_Terminal,10,32,3,1,6.4,1,0
TXN-13256,64.48,Cash_Out,Mobile_App,6,47,1,0,23.8,0,0
TXN-13257,122.05,Payment,ATM,11,110,5,0,32.9,0,0
TXN-13258,86.07,Transfer,Web_Browser,3,436,3,1,27.3,0,0
TXN-13259,38.87,Purchase,POS_Terminal,8,110,3,2,9.9,0,0
TXN-13260,32.18,Payment,Mobile_App,17,158,4,0,1.3,0,0
TXN-13261,28.97,Transfer,Mobile_App,11,108,2,0,7.0,0,0
TXN-13262,28.25,Transfer,POS_Terminal,15,26,2,0,8.3,1,0
TXN-13263,57.11,Payment,Mobile_App,16,842,5,0,48.4,0,0
TXN-13264,46.68,Debit,POS_Terminal,14,239,4,1,12.5,0,0
TXN-13265,6449.83,Payment,Mobile_App,21,466,3,0,15.4,0,1
TXN-13266,20.69,Transfer,Web_Browser,2,323,1,0,22.8,0,0
TXN-13267,53.18,Cash_Out,Mobile_App,16,217,3,0,12.6,0,0
TXN-13268,4721.39,Cash_Out,Web_Browser,21,29,3,0,13.7,0,1
TXN-13269,32.84,Cash_Out,Web_Browser,18,309,2,1,4.2,1,0
TXN-13270,74.25,Payment,Mobile_App,8,51,4,0,0.9,0,0
TXN-13271,22.36,Payment,Mobile_App,11,161,4,0,19.2,0,0
TXN-13272,179.94,Debit,Mobile_App,8,298,3,1,28.3,0,0
TXN-13273,83.43,Transfer,Web_Browser,14,458,4,0,8.0,0,0
TXN-13274,94.12,Debit,Web_Browser,16,347,4,0,11.9,0,0
TXN-13275,50.82,Debit,Web_Browser,10,334,5,0,5.5,0,0
TXN-13276,39.3,Debit,Web_Browser,13,49,5,0,9.0,0,0
TXN-13277,26.52,Transfer,Mobile_App,16,128,4,0,3.5,0,0
TXN-13278,23.75,Payment,Mobile_App,12,14,3,0,21.4,0,0
TXN-13279,11.83,Debit,Mobile_App,18,382,7,0,10.2,0,0
TXN-13280,59.91,Transfer,Mobile_App,17,915,2,0,11.9,0,0
TXN-13281,109.81,Payment,ATM,5,93,3,0,0.6,0,0
TXN-13282,16.09,Purchase,POS_Terminal,15,28,3,0,14.6,0,0
TXN-13283,204.95,Purchase,Mobile_App,9,194,1,0,3.4,0,0
TXN-13284,11.33,Transfer,Web_Browser,14,583,3,0,7.3,0,0
TXN-13285,128.3,Payment,POS_Terminal,21,241,2,0,1164.9,0,0
TXN-13286,23.44,Transfer,Mobile_App,19,15,2,0,8.9,0,0
TXN-13287,160.61,Debit,Mobile_App,12,1099,3,0,3.9,0,0
TXN-13288,117.09,Purchase,Mobile_App,10,530,4,0,28.5,0,0
TXN-13289,772.59,Payment,Web_Browser,9,43,5,0,8.4,0,0
TXN-13290,29.27,Payment,ATM,13,765,3,0,1017.0,0,0
TXN-13291,5.83,Purchase,Web_Browser,7,180,3,1,14.3,0,0
TXN-13292,8.24,Transfer,Mobile_App,14,140,5,0,14.0,0,0
TXN-13293,44.43,Transfer,Mobile_App,0,186,6,0,12.3,0,0
TXN-13294,64.35,Purchase,POS_Terminal,11,540,3,0,25.9,0,0
TXN-13295,26.64,Payment,POS_Terminal,9,324,3,0,25.1,0,0
TXN-13296,78.58,Cash_Out,Web_Browser,21,19,4,0,8.1,0,0
TXN-13297,133.41,Payment,Web_Browser,16,949,2,0,15.2,0,0
TXN-13298,97.91,Transfer,Mobile_App,11,48,5,0,1.6,0,0
TXN-13299,52.48,Debit,POS_Terminal,6,411,5,0,1.4,0,0
TXN-13300,23.43,Transfer,POS_Terminal,13,304,2,0,9.8,0,0
TXN-13301,125.47,Purchase,Mobile_App,9,63,4,0,34.6,0,0
